titre,genre,editeur,date_sortie,prix_eur,gratuit,note_positive_pct,nb_avis,avis_positifs,avis_negatifs,windows,mac,linux
Last Dawn III GOTY,Indie,Annapurna,2022-04-09,9.99,False,79,1350,1066,284,True,False,False
Dark Quest V,RPG,Team17,2023-06-08,24.99,False,34,40,13,27,True,False,False
Cyber World V,Racing,Electronic Arts,2024-04-21,69.99,False,74,5934,4391,1543,True,False,False
Last Hunter V,Strategy,Indie Dev,2021-08-16,4.08,False,95,529,502,27,True,True,False
Wild Strike,Sandbox,THQ Nordic,2015-03-07,9.99,False,83,1390,1153,237,True,False,True
Brave Dawn II,FPS,Annapurna,2024-08-07,9.99,False,84,3724,3128,596,True,True,False
Brave Legacy,Casual,Square Enix,2018-04-19,69.99,False,71,92,65,27,True,False,False
Last Craft III,Sports,Focus Entertainment,2020-05-09,0.0,True,60,108,64,44,True,False,False
Shadow Quest V Deluxe,Sports,Focus Entertainment,2022-03-13,0.0,True,30,1784,535,1249,True,True,False
Star World V GOTY,Sports,Devolver Digital,2015-10-17,4.99,False,93,238,221,17,True,True,False
Dragon Strike III,Strategy,Sega,2019-05-04,24.99,False,93,60,55,5,True,True,False
Wild Protocol IV Deluxe,Platformer,Indie Dev,2021-02-11,13.91,False,70,922,645,277,True,False,False
Ancient Craft,Racing,Devolver Digital,2012-02-01,19.99,False,62,1333,826,507,True,False,False
Wild Legends,Puzzle,Valve,2021-10-25,9.99,False,100,282,282,0,True,False,False
Lost World IV,Sports,Bandai Namco,2014-12-14,39.99,False,60,272,163,109,True,False,False
Wild Legacy II Complete Edition,Action,Devolver Digital,2020-12-13,24.99,False,49,563,275,288,True,False,False
Wild Protocol,Racing,Team17,2023-01-22,9.99,False,81,1214,983,231,True,False,False
Wild Dawn,Sandbox,Square Enix,2019-08-25,49.99,False,46,33,15,18,True,False,False
Neon Saga II GOTY,Casual,Ubisoft,2019-09-06,69.99,False,89,107,95,12,True,True,False
Ancient Wars,Puzzle,Electronic Arts,2023-06-24,49.99,False,81,1764,1428,336,True,True,False
Neon Quest,Indie,Square Enix,2021-12-01,69.99,False,88,1609,1415,194,True,True,False
Final Souls II,Puzzle,Sega,2024-04-03,29.99,False,83,972,806,166,True,False,False
Final Souls IV GOTY,Indie,Devolver Digital,2021-09-11,4.99,False,83,744,617,127,True,False,True
Dragon Hunter,Strategy,Ubisoft,2023-09-08,49.99,False,81,4640,3758,882,True,False,False
Wild Legends,Casual,Electronic Arts,2015-11-03,69.99,False,69,930,641,289,True,True,True
Brave Souls GOTY,Racing,Valve,2021-05-21,4.99,False,39,276,107,169,True,False,False
Dragon Quest IV Deluxe,Action,Square Enix,2011-07-11,69.99,False,75,446,334,112,True,True,False
Star Saga IV,Adventure,THQ Nordic,2019-10-23,4.99,False,70,445,311,134,True,False,False
Last World II,Indie,Indie Dev,2022-11-19,2.83,False,83,496,411,85,True,True,False
Neon Hunter II,Racing,Devolver Digital,2019-12-09,0.0,True,72,251,180,71,True,False,True
Lost Forge IV,Racing,Focus Entertainment,2022-01-23,24.99,False,62,1214,752,462,True,False,False
Shadow Craft V GOTY,Casual,Valve,2011-03-17,4.99,False,59,87,51,36,True,False,False
Cyber Forge II,Casual,Team17,2021-06-20,9.99,False,22,491,108,383,True,False,False
Star Saga Deluxe,Sports,Valve,2021-08-10,0.0,True,61,3768,2298,1470,True,False,False
Wild Legacy,Horror,Capcom,2019-02-07,69.99,False,97,341,330,11,True,False,False
Final Wars,Platformer,Annapurna,2019-11-21,24.99,False,46,274,126,148,True,False,False
Neon Core,Adventure,Electronic Arts,2018-09-19,59.99,False,84,3192,2681,511,True,False,False
Star Dawn GOTY,RPG,Valve,2023-02-03,19.99,False,73,408,297,111,True,False,True
Brave Hunter V,Casual,505 Games,2016-10-04,0.0,True,86,1104,949,155,True,True,False
Wild Forge III,Sports,Annapurna,2023-08-17,4.99,False,81,2094,1696,398,True,False,False
Wild Craft,Sandbox,Indie Dev,2018-12-14,16.87,False,54,668,360,308,True,False,False
Crystal Dawn II,Casual,Capcom,2024-09-19,69.99,False,49,978,479,499,True,True,False
Last Saga Remastered,Action,Focus Entertainment,2024-08-10,4.99,False,34,1250,425,825,True,False,True
Ancient Souls II,Simulation,Valve,2022-05-15,19.99,False,69,1302,898,404,True,False,True
Star Knight III,Casual,Electronic Arts,2012-08-07,39.99,False,90,1467,1320,147,True,False,False
Final Core,Indie,THQ Nordic,2023-05-17,19.99,False,79,300,237,63,True,False,False
Last World V,Sandbox,505 Games,2024-07-26,0.0,True,36,1686,606,1080,True,False,False
Neon Dawn,Indie,Indie Dev,2024-07-08,13.4,False,98,4188,4104,84,True,False,False
Brave World III,Puzzle,Sega,2022-10-23,24.99,False,57,696,396,300,True,False,False
Shadow Forge V,Indie,505 Games,2016-01-07,4.99,False,58,65,37,28,True,False,False
Ancient Dawn V Complete Edition,Sports,Focus Entertainment,2020-07-24,14.99,False,88,781,687,94,True,True,False
Star Knight,Action,Paradox Interactive,2019-02-07,4.99,False,65,948,616,332,True,True,True
Last Dawn,Indie,505 Games,2010-01-12,4.99,False,69,1200,828,372,True,False,False
Shadow Hunter IV,Platformer,THQ Nordic,2017-06-18,19.99,False,86,32,27,5,True,False,False
Ancient Craft V GOTY,Casual,Square Enix,2018-04-24,59.99,False,95,1555,1477,78,True,False,False
Shadow Forge,Action,Valve,2017-01-02,0.0,True,50,183,91,92,True,False,False
Iron World III,Adventure,Bandai Namco,2023-04-09,49.99,False,85,2320,1972,348,True,True,False
Wild Forge II,Indie,Devolver Digital,2012-11-07,24.99,False,98,24,23,1,True,True,False
Final Souls,Sandbox,Indie Dev,2013-06-13,18.92,False,56,207,115,92,True,True,True
Neon Core,Racing,Electronic Arts,2022-01-14,39.99,False,57,342,194,148,True,True,False
Dark Protocol,Horror,505 Games,2013-07-26,14.99,False,80,161,128,33,True,False,True
Shadow Wars III,Platformer,Square Enix,2023-06-26,69.99,False,72,2324,1673,651,True,False,True
Last Souls II,Sports,Paradox Interactive,2022-02-22,4.99,False,65,218,141,77,True,False,True
Iron Saga,Sports,Square Enix,2018-11-06,39.99,False,40,106,42,64,True,True,False
Cyber Knight,Simulation,Square Enix,2022-08-23,59.99,False,47,822,386,436,True,True,False
Wild Dawn III,Puzzle,Valve,2012-07-01,24.99,False,100,4488,4488,0,True,False,False
Crystal Quest Complete Edition,Sandbox,Electronic Arts,2018-07-23,69.99,False,63,1134,714,420,True,True,False
Storm Legends II,Sandbox,Devolver Digital,2023-07-26,0.0,True,72,54,38,16,True,True,False
Star Knight GOTY,RPG,Capcom,2024-08-25,49.99,False,59,48,28,20,True,True,False
Shadow Strike,FPS,Sega,2024-01-18,14.99,False,75,390,292,98,True,True,False
Storm Knight III,Sports,Ubisoft,2018-12-19,59.99,False,76,228,173,55,True,False,True
Storm Dawn II,Horror,Focus Entertainment,2021-03-23,29.99,False,87,823,716,107,True,False,False
Iron Knight,Simulation,505 Games,2024-10-08,29.99,False,81,526,426,100,True,False,True
Dark Strike,Simulation,Annapurna,2023-10-25,4.99,False,64,676,432,244,True,False,True
Storm Dawn IV,Racing,Square Enix,2021-03-02,39.99,False,71,81,57,24,True,True,False
Shadow Strike,Casual,Capcom,2020-04-27,49.99,False,59,94,55,39,True,False,True
Final Souls Complete Edition,FPS,Ubisoft,2024-05-13,69.99,False,88,540,475,65,True,False,False
Lost Core IV,RPG,Electronic Arts,2022-08-02,39.99,False,63,3678,2317,1361,True,False,True
Last Saga II,Racing,Ubisoft,2024-03-10,49.99,False,66,84,55,29,True,False,False
Last Saga,Simulation,Valve,2020-04-23,14.99,False,78,678,528,150,True,False,False
Neon Legacy IV,RPG,Paradox Interactive,2020-06-27,14.99,False,93,128,119,9,True,False,False
Brave Legends,Casual,Capcom,2018-11-20,39.99,False,69,43,29,14,True,False,True
Final Knight,Casual,Electronic Arts,2013-07-24,69.99,False,83,582,483,99,True,False,True
Last Dawn,Indie,Bandai Namco,2019-08-27,49.99,False,61,766,467,299,True,True,False
Dragon Forge Remastered,Simulation,Electronic Arts,2020-11-24,39.99,False,64,1332,852,480,True,True,False
Dark Hunter,Casual,Electronic Arts,2022-03-09,69.99,False,74,360,266,94,True,False,False
Last Strike,Platformer,Paradox Interactive,2019-07-04,19.99,False,87,575,500,75,True,False,False
Star Souls Complete Edition,Horror,Square Enix,2021-05-25,59.99,False,91,648,589,59,True,False,False
Star Hunter,Racing,505 Games,2017-01-14,4.99,False,74,512,378,134,True,False,True
Star Strike V,Strategy,THQ Nordic,2017-02-09,0.0,True,62,395,244,151,True,True,False
Dark Wars,Casual,Focus Entertainment,2015-12-17,14.99,False,91,235,213,22,True,False,False
Iron Legends,Casual,Indie Dev,2024-04-10,2.78,False,80,1170,936,234,True,False,True
Star Craft,Sandbox,Valve,2012-11-10,14.99,False,64,471,301,170,True,True,True
Iron Core Complete Edition,RPG,Bandai Namco,2013-06-08,69.99,False,75,136,102,34,True,False,False
Wild Protocol IV,Sports,Valve,2013-01-07,0.0,True,43,96,41,55,True,True,True
Final Knight,Indie,Annapurna,2016-10-13,24.99,False,75,109,81,28,True,False,False
Dark Hunter,Action,Focus Entertainment,2021-11-06,9.99,False,72,444,319,125,True,True,False
Star Hunter III,Sports,Sega,2023-03-06,19.99,False,73,56,40,16,True,False,False
Final Protocol V,Sandbox,Capcom,2021-07-27,49.99,False,89,495,440,55,True,True,False
Last Souls,Platformer,505 Games,2018-09-01,14.99,False,58,219,127,92,True,False,False
Dragon Craft Complete Edition,FPS,Valve,2017-05-04,4.99,False,59,1455,858,597,True,False,True
Storm Craft,Adventure,THQ Nordic,2020-05-11,4.99,False,56,1140,638,502,True,False,True
Iron Forge GOTY,Sandbox,Paradox Interactive,2024-03-21,19.99,False,59,676,398,278,True,True,False
Ancient Craft,Casual,Paradox Interactive,2023-02-24,29.99,False,76,148,112,36,True,False,False
Storm Knight,Strategy,Sega,2019-09-23,0.0,True,43,166,71,95,True,True,False
Neon Protocol,Adventure,Bandai Namco,2019-07-22,69.99,False,65,493,320,173,True,False,False
Star Souls IV,Casual,Paradox Interactive,2020-12-18,0.0,True,67,438,293,145,True,False,False
Last Strike IV,Adventure,Electronic Arts,2018-04-28,59.99,False,41,2889,1184,1705,True,False,True
Star Souls II Remastered,Simulation,505 Games,2021-05-13,9.99,False,83,916,760,156,True,True,False
Ancient Craft GOTY,Puzzle,Devolver Digital,2024-06-11,0.0,True,70,134,93,41,True,False,False
Dark Souls Remastered,Sports,505 Games,2023-06-16,29.99,False,82,1332,1092,240,True,False,True
Final Hunter,Sports,Paradox Interactive,2023-07-01,24.99,False,69,2072,1429,643,True,True,True
Storm Strike IV,Adventure,Indie Dev,2022-12-27,0.31,False,65,702,456,246,True,True,False
Shadow Forge V Remastered,Sandbox,Electronic Arts,2023-04-12,39.99,False,60,522,313,209,True,False,False
Final Legacy,Indie,Capcom,2019-01-22,59.99,False,67,839,562,277,True,False,False
Storm Knight,Puzzle,Electronic Arts,2014-10-01,39.99,False,51,2247,1145,1102,True,True,False
Dark Knight V,FPS,Paradox Interactive,2023-02-15,4.99,False,51,406,207,199,True,False,False
Ancient Souls,Simulation,Focus Entertainment,2016-11-19,19.99,False,59,116,68,48,True,True,False
Shadow Hunter,Racing,Sega,2017-10-02,19.99,False,51,175,89,86,True,False,False
Dark Core,Strategy,Valve,2020-11-10,19.99,False,97,447,433,14,True,False,False
Ancient Quest,Sandbox,Capcom,2020-10-28,39.99,False,82,670,549,121,True,False,False
Wild Legacy III,Racing,Focus Entertainment,2017-08-10,24.99,False,87,50,43,7,True,False,False
Last Protocol III,Racing,505 Games,2024-01-03,29.99,False,63,648,408,240,True,False,False
Wild Legends III,RPG,Ubisoft,2015-04-24,49.99,False,35,394,137,257,True,False,True
Dark Forge IV,Casual,Sega,2020-01-10,19.99,False,76,31,23,8,True,True,False
Star Quest,Racing,Devolver Digital,2018-10-20,19.99,False,64,93,59,34,True,True,False
Final Forge V,Casual,Valve,2017-12-11,24.99,False,43,315,135,180,True,True,False
Storm Knight V,Indie,Bandai Namco,2020-11-26,49.99,False,98,625,612,13,True,False,False
Dragon Legends III,Horror,Valve,2018-06-11,19.99,False,66,531,350,181,True,False,False
Crystal Craft,Sports,Square Enix,2019-05-09,49.99,False,78,546,425,121,True,True,False
Iron World IV,Casual,Focus Entertainment,2019-06-16,9.99,False,84,206,173,33,True,False,False
Dragon Legends,FPS,Electronic Arts,2023-03-20,59.99,False,74,798,590,208,True,False,True
Dragon Saga II Complete Edition,FPS,Capcom,2024-12-05,69.99,False,88,1330,1170,160,True,False,False
Dragon Core,Sandbox,Focus Entertainment,2023-05-23,14.99,False,60,108,64,44,True,False,False
Neon Craft,Simulation,THQ Nordic,2024-10-21,14.99,False,65,714,464,250,True,False,False
Lost Hunter,Casual,Valve,2017-07-22,0.0,True,62,3027,1876,1151,True,True,False
Storm Saga,Platformer,Devolver Digital,2023-11-11,19.99,False,79,682,538,144,True,False,False
Cyber Craft,Puzzle,Team17,2024-12-08,14.99,False,83,902,748,154,True,True,False
Dragon Dawn V Complete Edition,Puzzle,Square Enix,2014-06-26,69.99,False,76,96,72,24,True,True,False
Cyber Forge II,Adventure,505 Games,2020-09-01,4.99,False,85,447,379,68,True,True,False
Dragon Quest IV,Puzzle,Ubisoft,2022-06-23,39.99,False,85,1066,906,160,True,False,False
Cyber Knight IV,Racing,505 Games,2024-05-03,0.0,True,73,3226,2354,872,True,False,False
Ancient Core,RPG,Annapurna,2019-06-23,24.99,False,63,595,374,221,True,True,True
Final Quest IV Deluxe,Casual,Indie Dev,2024-01-03,14.54,False,96,644,618,26,True,True,True
Final Strike,Action,Electronic Arts,2014-01-19,39.99,False,53,3612,1914,1698,True,False,False
Dragon Souls,FPS,Sega,2018-04-06,14.99,False,77,711,547,164,True,False,False
Dark Quest V,Simulation,505 Games,2014-11-11,0.0,True,72,1490,1072,418,True,False,False
Shadow World,Sandbox,Ubisoft,2019-10-01,69.99,False,72,1371,987,384,True,False,False
Last Protocol IV,Adventure,Indie Dev,2015-06-05,9.8,False,79,767,605,162,True,True,True
Last Craft Remastered,Action,Ubisoft,2023-11-16,49.99,False,77,138,106,32,True,False,False
Final Legends V,FPS,Electronic Arts,2022-12-07,69.99,False,85,6930,5890,1040,True,True,False
Star Knight,Casual,Square Enix,2022-10-15,59.99,False,74,1062,785,277,True,False,True
Crystal Strike,Action,THQ Nordic,2022-11-27,24.99,False,81,586,474,112,True,False,False
Ancient Craft III,RPG,Focus Entertainment,2017-11-21,4.99,False,72,150,108,42,True,False,True
Final Knight,Sandbox,Focus Entertainment,2017-12-13,4.99,False,86,345,296,49,True,False,False
Crystal Saga V,Horror,Sega,2020-02-17,19.99,False,79,357,282,75,True,True,False
Wild Hunter,RPG,Bandai Namco,2017-07-26,39.99,False,78,649,506,143,True,False,False
Last Forge,Horror,Capcom,2024-09-16,59.99,False,98,4068,3986,82,True,True,False
Wild Saga III,Action,Devolver Digital,2014-03-12,9.99,False,42,2829,1188,1641,True,False,False
Crystal World Remastered,FPS,Ubisoft,2017-08-17,69.99,False,63,109,68,41,True,True,False
Final Dawn,Sandbox,Capcom,2011-02-13,49.99,False,41,142,58,84,True,False,False
Crystal Craft Remastered,Indie,Annapurna,2024-08-08,4.99,False,38,852,323,529,True,True,True
Last Saga,Horror,Valve,2011-01-14,4.99,False,80,3045,2436,609,True,False,False
Last World IV Remastered,FPS,Indie Dev,2022-01-25,14.36,False,75,2392,1794,598,True,False,True
Cyber Knight,Sports,Square Enix,2020-04-14,49.99,False,85,1032,877,155,True,False,False
Final Legends III,FPS,Paradox Interactive,2018-11-13,24.99,False,67,1359,910,449,True,True,False
Lost Souls,Puzzle,Sega,2023-08-23,29.99,False,83,436,361,75,True,True,False
Dark Legends,Casual,Square Enix,2023-12-02,59.99,False,73,224,163,61,True,False,False
Ancient Quest Complete Edition,Indie,Devolver Digital,2021-06-13,19.99,False,81,301,243,58,True,False,False
Dark Quest GOTY,Indie,Team17,2018-12-21,29.99,False,57,867,494,373,True,True,False
Neon Forge II,Strategy,Ubisoft,2014-04-23,39.99,False,85,707,600,107,True,False,False
Final Knight IV,Sandbox,Sega,2019-08-23,19.99,False,83,18,14,4,True,True,False
Dragon Core,Action,Annapurna,2016-07-02,19.99,False,58,425,246,179,True,False,False
Cyber World,Platformer,Indie Dev,2020-02-05,1.22,False,88,372,327,45,True,True,True
Dark Legends II,Simulation,Valve,2022-12-22,9.99,False,62,936,580,356,True,False,False
Lost Core V,RPG,Focus Entertainment,2020-03-27,19.99,False,85,70,59,11,True,False,False
Shadow Souls II,Platformer,Focus Entertainment,2019-03-06,19.99,False,88,519,456,63,True,True,False
Shadow Quest,Strategy,Sega,2024-11-16,9.99,False,58,1454,843,611,True,True,False
Last Forge III,Racing,505 Games,2018-10-12,4.99,False,39,537,209,328,True,False,False
Shadow Core II,Platformer,Indie Dev,2022-11-17,10.01,False,49,1422,696,726,True,True,False
Crystal Protocol,Sports,Annapurna,2018-06-21,14.99,False,71,107,75,32,True,True,False
Last Wars II,Strategy,Sega,2023-09-11,19.99,False,73,898,655,243,True,False,False
Wild Craft V,FPS,Bandai Namco,2023-09-10,69.99,False,90,938,844,94,True,True,True
Cyber Saga GOTY,Simulation,Team17,2023-01-15,19.99,False,83,618,512,106,True,False,False
Ancient Legends II,Platformer,Ubisoft,2023-01-27,59.99,False,48,914,438,476,True,False,False
Wild Core III,Sports,Square Enix,2020-02-07,39.99,False,60,86,51,35,True,True,False
Ancient Protocol,Casual,Ubisoft,2016-03-14,49.99,False,76,622,472,150,True,False,False
Neon Quest,Strategy,Sega,2022-10-24,14.99,False,86,256,220,36,True,False,False
Iron Core Remastered,Adventure,Team17,2014-05-25,29.99,False,60,155,93,62,True,True,False
Brave Souls,Platformer,Focus Entertainment,2019-06-25,0.0,True,45,39,17,22,True,False,False
Wild Dawn V,Action,Ubisoft,2019-10-16,59.99,False,71,1288,914,374,True,True,False
Brave Hunter V,Adventure,Bandai Namco,2019-09-18,49.99,False,65,161,104,57,True,False,False
Brave Saga,Simulation,Capcom,2018-01-24,69.99,False,45,1508,678,830,True,False,False
Lost Saga,Racing,THQ Nordic,2019-04-15,14.99,False,39,77,30,47,True,False,False
Last Protocol Deluxe,Sports,Bandai Namco,2021-03-15,69.99,False,78,31,24,7,True,False,False
Storm World,FPS,Sega,2017-04-09,24.99,False,80,837,669,168,True,False,True
Dragon World IV,FPS,Paradox Interactive,2019-01-07,24.99,False,84,626,525,101,True,True,False
Iron World,Adventure,THQ Nordic,2023-02-02,19.99,False,75,330,247,83,True,False,True
Dark Legacy IV,Strategy,Valve,2021-03-11,24.99,False,57,666,379,287,True,False,False
Crystal Souls Deluxe,Casual,Ubisoft,2024-04-11,59.99,False,72,1894,1363,531,True,True,True
Neon Dawn II,Sports,Devolver Digital,2023-05-03,29.99,False,74,3410,2523,887,True,False,False
Iron Core,Puzzle,Sega,2022-09-12,9.99,False,36,1130,406,724,True,False,False
Brave Forge V,Platformer,Electronic Arts,2018-05-10,69.99,False,78,7875,6142,1733,True,True,False
Iron Core V,Action,Team17,2012-02-11,0.0,True,71,71,50,21,True,False,False
Star Protocol,FPS,THQ Nordic,2022-03-12,29.99,False,61,36,21,15,True,False,False
Iron Saga,Platformer,505 Games,2022-03-04,29.99,False,89,2730,2429,301,True,True,False
Dragon Souls V,Casual,Paradox Interactive,2023-08-12,24.99,False,75,320,240,80,True,False,False
Final Strike V,Indie,Indie Dev,2019-02-25,9.24,False,66,154,101,53,True,False,False
Crystal Core,Puzzle,Focus Entertainment,2017-11-05,9.99,False,88,579,509,70,True,False,True
Dark Quest Deluxe,Racing,Indie Dev,2019-08-28,6.05,False,86,215,184,31,True,False,False
Star Dawn,Platformer,Devolver Digital,2017-03-06,9.99,False,81,235,190,45,True,False,False
Star Quest IV Deluxe,Platformer,Square Enix,2016-03-12,59.99,False,72,111,79,32,True,True,False
Dragon World,Action,Indie Dev,2012-12-18,8.23,False,36,174,62,112,True,False,True
Neon Saga III,Sports,505 Games,2016-04-24,29.99,False,81,2056,1665,391,True,False,True
Lost Core V,Adventure,Team17,2014-07-05,24.99,False,90,954,858,96,True,False,False
Brave Legends IV,Casual,Bandai Namco,2013-12-25,69.99,False,83,70,58,12,True,False,True
Cyber Protocol,Racing,Sega,2020-10-03,29.99,False,86,11,9,2,True,True,True
